exp_rep, bfly, algo, time, preprocess_time, iterations
3, ps, 101065464580469.47, 58.71, 0.00, 13216686
3, ps, 101076994241849.07, 59.32, 0.00, 13371980
3, ps, 101074885425186.36, 59.93, 0.00, 13509461
4, ps, 105372774125081.43, 0.01, 0.00, 1818
4, ps, 101443252715244.28, 0.62, 0.00, 144833
4, ps, 101862931992699.11, 1.23, 0.00, 277332
4, ps, 102011981566879.84, 1.84, 0.00, 416660
4, ps, 102274510183877.89, 2.45, 0.00, 554412
4, ps, 102330847318643.15, 3.06, 0.00, 682101
4, ps, 102779175610993.52, 3.67, 0.00, 813236
4, ps, 102587308040067.45, 4.27, 0.00, 950452
4, ps, 102578786418845.90, 4.87, 0.00, 1090328
4, ps, 102463747649415.42, 5.47, 0.00, 1218312
4, ps, 102291341091707.65, 6.07, 0.00, 1349176
4, ps, 102299688842775.01, 6.67, 0.00, 1475173
4, ps, 102189457240802.85, 7.27, 0.00, 1605739
4, ps, 102369999634103.41, 7.87, 0.00, 1729284
4, ps, 102248580146166.22, 8.47, 0.00, 1854278
4, ps, 102185937596763.63, 9.07, 0.00, 1976663
4, ps, 102081091944693.52, 9.67, 0.00, 2093614
4, ps, 102068389139659.00, 10.27, 0.00, 2212903
4, ps, 101999146039290.77, 10.87, 0.00, 2328846
4, ps, 101898859499996.38, 11.47, 0.00, 2462271
4, ps, 101849419349143.60, 12.07, 0.00, 2588035
4, ps, 101844595864913.47, 12.67, 0.00, 2690465
4, ps, 101799006229371.49, 13.27, 0.00, 2799579
4, ps, 101817938830949.49, 13.87, 0.00, 2904403
4, ps, 101763582590846.15, 14.47, 0.00, 3010405
4, ps, 101754269280773.87, 15.07, 0.00, 3114047
4, ps, 101704763885112.84, 15.67, 0.00, 3222657
4, ps, 101660221915113.87, 16.27, 0.00, 3322183
4, ps, 101672172014454.63, 16.87, 0.00, 3419572
4, ps, 101618549517047.93, 17.47, 0.00, 3526820
4, ps, 101676346785298.60, 18.07, 0.00, 3656612
4, ps, 101675124281973.51, 18.67, 0.00, 3786965
4, ps, 101624980310614.43, 19.27, 0.00, 3905473
4, ps, 101680407515340.30, 19.87, 0.00, 4036589
4, ps, 101698057334152.01, 20.47, 0.00, 4169182
4, ps, 101696977499463.08, 21.07, 0.00, 4288815
4, ps, 101696579403465.72, 21.67, 0.00, 4430308
4, ps, 101711633237959.56, 22.27, 0.00, 4569547
4, ps, 101682383973269.32, 22.87, 0.00, 4715928
4, ps, 101701876784688.05, 23.47, 0.00, 4876262
4, ps, 101663205204032.98, 24.07, 0.00, 5029133
4, ps, 101647496659151.43, 24.67, 0.00, 5166447
4, ps, 101631698637882.81, 25.27, 0.00, 5298656
4, ps, 101651231841710.06, 25.87, 0.00, 5430221
4, ps, 101604751309638.07, 26.47, 0.00, 5572747
4, ps, 101595113293638.45, 27.07, 0.00, 5706399
4, ps, 101616094752710.19, 27.67, 0.00, 5834223
4, ps, 101642322944335.33, 28.27, 0.00, 5991860
4, ps, 101665922501959.44, 28.87, 0.00, 6138251
4, ps, 101690464813053.62, 29.47, 0.00, 6278649
4, ps, 101691361817006.72, 30.07, 0.00, 6413403
4, ps, 101690755792845.90, 30.67, 0.00, 6551732
4, ps, 101674363037166.40, 31.27, 0.00, 6694439
4, ps, 101708419756658.90, 31.87, 0.00, 6829639
4, ps, 101725754630395.10, 32.48, 0.00, 6959921
4, ps, 101716621915110.01, 33.09, 0.00, 7104326
4, ps, 101725742849042.29, 33.70, 0.00, 7245860
4, ps, 101707573127190.59, 34.31, 0.00, 7393369
4, ps, 101708192958584.30, 34.92, 0.00, 7534784
4, ps, 101662051754773.72, 35.53, 0.00, 7674739
4, ps, 101637294733269.80, 36.14, 0.00, 7837500
4, ps, 101648266518195.75, 36.75, 0.00, 7975218
4, ps, 101650973613150.93, 37.36, 0.00, 8116994
4, ps, 101638904461958.92, 37.97, 0.00, 8257109
4, ps, 101622483258963.65, 38.58, 0.00, 8398730
4, ps, 101613069180621.45, 39.19, 0.00, 8554082
4, ps, 101624156307245.22, 39.80, 0.00, 8692356
4, ps, 101627303412624.36, 40.41, 0.00, 8835724
4, ps, 101622467562540.52, 41.02, 0.00, 8974977
4, ps, 101588976405992.14, 41.63, 0.00, 9105428
4, ps, 101587319842711.62, 42.24, 0.00, 9244924
4, ps, 101622489161906.33, 42.85, 0.00, 9387487
4, ps, 101586951022470.22, 43.46, 0.00, 9508837
4, ps, 101580101972506.85, 44.07, 0.00, 9651835
4, ps, 101582854231368.54, 44.68, 0.00, 9778337
4, ps, 101545306362220.07, 45.29, 0.00, 9916938
4, ps, 101535143342921.79, 45.90, 0.00, 10046299
4, ps, 101529111833390.57, 46.51, 0.00, 10198345
4, ps, 101504725968524.41, 47.12, 0.00, 10338171
4, ps, 101494359875614.77, 47.73, 0.00, 10479475
4, ps, 101509705986574.45, 48.34, 0.00, 10623240
4, ps, 101503113584626.11, 48.95, 0.00, 10762746
4, ps, 101482776213114.08, 49.56, 0.00, 10909248
4, ps, 101490607423559.34, 50.17, 0.00, 11057504
4, ps, 101481225136789.83, 50.78, 0.00, 11205049
4, ps, 101501748787102.76, 51.39, 0.00, 11334699
4, ps, 101504605056409.25, 52.00, 0.00, 11469761
4, ps, 101498430883388.83, 52.61, 0.00, 11624614
4, ps, 101481251626503.64, 53.22, 0.00, 11780979
4, ps, 101476699754838.09, 53.83, 0.00, 11920899
4, ps, 101453678414321.04, 54.44, 0.00, 12062182
4, ps, 101456129268643.02, 55.05, 0.00, 12204871
4, ps, 101465279996456.20, 55.66, 0.00, 12349381
4, ps, 101444230327328.95, 56.27, 0.00, 12488610
4, ps, 101443481077644.40, 56.88, 0.00, 12635819
4, ps, 101422326113764.93, 57.49, 0.00, 12779342
4, ps, 101399046368816.89, 58.10, 0.00, 12914883
4, ps, 101411849189881.61, 58.71, 0.00, 13045573
4, ps, 101422864859355.56, 59.32, 0.00, 13172019
4, ps, 101412754084253.55, 59.93, 0.00, 13304734
5, ps, 97131551963188.26, 0.01, 0.00, 1127
5, ps, 100858638942296.41, 0.62, 0.00, 147192
5, ps, 101773780792852.99, 1.23, 0.00, 289765
5, ps, 100972899284896.18, 1.84, 0.00, 421020
5, ps, 100995904878035.30, 2.45, 0.00, 561196
5, ps, 100969819300303.07, 3.06, 0.00, 694837
5, ps, 100846406140829.08, 3.67, 0.00, 826832
5, ps, 100797988241978.27, 4.27, 0.00, 952138
5, ps, 100841109345438.27, 4.87, 0.00, 1082213
5, ps, 100687730931433.44, 5.47, 0.00, 1208581
5, ps, 100704567731220.72, 6.07, 0.00, 1337643
5, ps, 100677978788787.01, 6.67, 0.00, 1467820
5, ps, 100598293639254.59, 7.27, 0.00, 1597277
5, ps, 100604669683884.76, 7.87, 0.00, 1716594
5, ps, 100642103215174.62, 8.47, 0.00, 1834858
5, ps, 100481597128641.26, 9.07, 0.00, 1956609
5, ps, 100653056806552.37, 9.67, 0.00, 2083585
5, ps, 100794671084405.99, 10.27, 0.00, 2191271
5, ps, 100796304893646.37, 10.87, 0.00, 2293901
5, ps, 100837642957977.32, 11.47, 0.00, 2387207
5, ps, 100858613529708.72, 12.07, 0.00, 2487540
5, ps, 100880582277476.16, 12.67, 0.00, 2598476
5, ps, 100860571592965.88, 13.27, 0.00, 2692710
5, ps, 100904279481912.70, 13.87, 0.00, 2798276
5, ps, 100918249755062.20, 14.47, 0.00, 2911458
5, ps, 100849254794156.55, 15.07, 0.00, 3034080
5, ps, 100921650823166.36, 15.67, 0.00, 3155665
5, ps, 100956021701401.03, 16.27, 0.00, 3278310
5, ps, 100981280678856.25, 16.87, 0.00, 3409670
5, ps, 100962637921116.18, 17.47, 0.00, 3536866
5, ps, 101025841415917.39, 18.07, 0.00, 3676220
5, ps, 100980104843740.23, 18.67, 0.00, 3818739
5, ps, 100922226364098.34, 19.27, 0.00, 3954488
5, ps, 100959096742911.65, 19.87, 0.00, 4093656
5, ps, 100988534419233.79, 20.47, 0.00, 4230866
5, ps, 100975991882320.28, 21.07, 0.00, 4368222
5, ps, 100976025993217.02, 21.67, 0.00, 4513543
5, ps, 100948534582039.37, 22.27, 0.00, 4647718
5, ps, 100938206449277.08, 22.87, 0.00, 4786702
5, ps, 100933586950690.97, 23.47, 0.00, 4921893
5, ps, 100920844214208.67, 24.07, 0.00, 5059257
5, ps, 100913426930394.82, 24.67, 0.00, 5200377
5, ps, 100949683128881.99, 25.27, 0.00, 5341719
5, ps, 100906872892691.41, 25.87, 0.00, 5488214
5, ps, 100892570461385.41, 26.47, 0.00, 5636243
5, ps, 100915013529035.64, 27.07, 0.00, 5784088
5, ps, 100944420035976.38, 27.67, 0.00, 5924102
5, ps, 100973988069988.57, 28.27, 0.00, 6069626
5, ps, 100956754837769.53, 28.87, 0.00, 6209127
5, ps, 100934419227815.97, 29.47, 0.00, 6368934
5, ps, 100881343925132.16, 30.07, 0.00, 6506133
5, ps, 100868078855373.87, 30.67, 0.00, 6652340
5, ps, 100835861864977.39, 31.27, 0.00, 6791866
5, ps, 100825377890907.79, 31.87, 0.00, 6913050
5, ps, 100798822375515.47, 32.48, 0.00, 7060051
5, ps, 100814685108835.49, 33.09, 0.00, 7193094
5, ps, 100829142655703.84, 33.70, 0.00, 7325003
5, ps, 100858830592544.05, 34.31, 0.00, 7481073
5, ps, 100874284678673.66, 34.92, 0.00, 7613061
5, ps, 100862818687510.99, 35.53, 0.00, 7754908
5, ps, 100871589111534.21, 36.14, 0.00, 7892490
5, ps, 100885859735967.61, 36.75, 0.00, 8039412
5, ps, 100852764881450.21, 37.36, 0.00, 8183498
5, ps, 100852576376348.45, 37.97, 0.00, 8315862
5, ps, 100842430700812.07, 38.58, 0.00, 8448536
5, ps, 100852448395535.50, 39.19, 0.00, 8604142
5, ps, 100836057506724.53, 39.80, 0.00, 8742181
5, ps, 100858407270283.09, 40.41, 0.00, 8875660
5, ps, 100851122220509.75, 41.02, 0.00, 9005106
5, ps, 100857573327834.47, 41.63, 0.00, 9139875
5, ps, 100868109725217.26, 42.24, 0.00, 9292411
5, ps, 100864921036984.88, 42.85, 0.00, 9429704
